invoiceNumber,organizationId,invoiceId,customerId,accountId,exchangeRate,dueDate,PaymentTermsCode,distributionChanel,totalAmount,totalAmountBase,totalTax,totalTaxBase,transactionCurrencyId,invoiceDate,postingDate,correctedInvoiceId,correctionDate,salesChannel 
363,810,281,576,555,24,2016/11/29,7,Plumber,80,80,80,43,65,2015/10/28,2015/08/12,7,0,dd34547b-286e-4863-9e11-661fa6973e81
740,251,393,15,255,44,2018/10/06,8,Millwright,96,96,96,4,310,2017/02/25,2017/07/11,8,1,32b1c9f8-3473-4c15-bd2c-3fe6265d0a33
15,866,397,356,820,62,2016/08/10,8,Refridgeration,74,74,74,4,394,2017/07/15,2015/05/12,8,0,f1e46ede-81cb-43ec-bd7e-0bb196181214
854,564,162,150,107,28,2018/04/16,3,Welder,25,25,25,17,937,2017/10/04,2015/06/01,3,1,77dda231-9e40-4d06-8d7b-3b9d71fc42d1
18,801,324,657,93,90,2016/10/20,7,HVAC,14,14,14,47,330,2018/07/27,2015/07/18,7,1,6134e9f0-1e03-4bf4-ac40-b7920d2e124b
429,158,289,179,144,3,2017/03/06,4,Glazier,96,96,96,5,694,2016/04/05,2018/01/10,4,0,7fde0e62-0518-47a0-9759-62e2c38e5fee
574,997,735,167,929,33,2018/11/14,6,Pipefitter,39,39,39,13,985,2016/07/28,2015/02/25,6,0,10c678d4-1b0d-434a-81a0-8a3fa1cad4af
189,433,437,734,603,58,2017/10/09,1,Electrician,21,21,21,26,848,2016/08/19,2018/07/18,1,0,792fc3c3-9d0f-4a5c-8a16-3844a2802932
798,42,509,272,42,71,2016/10/21,7,Pipelayer,96,96,96,37,821,2017/08/28,2017/11/03,7,0,64b0cf02-6e18-4d78-b7da-5ef75103c2a6
427,515,905,106,722,70,2017/01/31,4,Refridgeration,12,12,12,9,530,2017/09/01,2017/01/28,4,0,18ba2f70-a31e-4866-8431-0f29c790f74c
422,849,339,660,30,36,2017/07/06,8,Electrician,79,79,79,39,292,2015/07/24,2017/11/12,8,0,509d485d-17a4-43b9-a059-b4747acbcbac
680,725,790,449,932,4,2018/02/24,6,Stucco Mason,22,22,22,10,629,2016/04/19,2017/08/14,6,1,ae47df03-dc67-42c8-bc09-715493f9c163
908,619,282,218,453,66,2018/04/30,8,Painter,83,83,83,40,629,2018/01/03,2015/12/07,8,0,29e5d4e5-a621-4f59-aa00-5683185410c4
268,543,730,319,713,40,2017/06/12,3,Laborer,82,82,82,39,964,2015/10/05,2018/06/03,3,1,48aec20c-33d4-4891-ba70-e24ea5ae617b
596,513,304,507,191,1,2016/08/10,3,Landscaper,98,98,98,29,173,2015/01/16,2017/07/28,3,0,5cb19a2c-bd77-4af8-9ce0-ecf0081a6572
900,44,611,43,149,63,2017/06/26,9,Painter,100,100,100,9,572,2016/09/15,2017/01/10,9,1,ee98e102-0a35-48a0-b9be-caf67f8ad989
773,300,511,301,780,82,2016/10/02,1,Linemen,51,51,51,45,654,2017/01/23,2017/04/09,1,1,c6447355-030b-469d-8cb6-eb5cee8f4e41
577,116,704,929,752,38,2016/03/19,5,Cement Mason,66,66,66,13,134,2017/04/05,2016/11/25,5,1,ad274650-da6a-4942-8349-e1bb3e078cb6
171,580,925,136,461,95,2017/08/21,3,Boilermaker,9,9,9,31,500,2018/07/09,2017/09/18,3,0,a63b869f-89ab-4fc8-9905-f5b524458811
38,137,6,290,606,12,2017/12/23,7,Glazier,15,15,15,40,376,2015/06/14,2018/01/16,7,1,e5bda731-0f06-479a-98ee-c4086772acaf
314,269,304,950,173,82,2016/03/02,6,Laborer,29,29,29,20,7,2017/11/23,2017/04/30,6,0,9ff33ce1-5d4a-49a9-b872-c2e90ec7f783
205,476,429,948,640,59,2016/11/14,6,Brickmason,29,29,29,46,648,2016/12/18,2015/01/05,6,0,f44415d5-b8db-4043-a37d-5dd62c508c53
792,668,311,67,188,78,2018/06/03,4,Glazier,12,12,12,32,303,2017/03/25,2015/12/10,4,0,c34349a9-010a-4a8f-8921-7b5f2e7ecbac
784,239,394,461,190,57,2018/09/20,9,Landscaper,83,83,83,39,588,2017/04/12,2017/02/22,9,0,a4ccaa68-8a7f-4112-8680-c7ad239c9f7d
893,984,966,235,478,8,2018/12/17,5,Concrete Finisher,66,66,66,5,780,2018/01/03,2018/03/04,5,1,448ef69a-6688-4794-b49b-e7a547898821
320,281,615,63,717,1,2018/11/08,2,Refridgeration,69,69,69,42,126,2015/05/28,2018/03/12,2,1,1f3c8d5c-e6d9-4e71-b70f-e5c2edf9ab6e
214,431,409,657,459,95,2017/02/24,4,Painter,45,45,45,38,123,2015/08/03,2016/09/28,4,0,d8c60094-2133-4c02-8bec-787da21c5f14
971,178,702,66,995,42,2018/07/22,1,HVAC,51,51,51,26,188,2016/02/04,2017/08/19,1,1,d8927dc7-8b07-4714-9a28-bd9f411ff2e8
392,807,920,424,622,21,2017/07/06,1,Welder,1,1,1,50,270,2015/06/20,2018/01/08,1,0,3e8a8331-a3b0-4449-a951-8aa302929438
76,107,896,759,178,46,2016/02/17,8,Brickmason,96,96,96,8,889,2015/11/29,2018/04/09,8,1,c62b14e9-f7bf-486c-8941-15a25b1c286c
319,733,457,280,179,32,2016/12/27,8,Safety Officer,40,40,40,34,895,2017/01/24,2015/06/13,8,1,b2344b21-ead5-4a3f-83a2-252ab16632a8
935,597,751,622,239,38,2017/04/19,7,Cement Mason,98,98,98,34,594,2016/02/20,2017/06/11,7,0,9b925b75-8103-475f-a17d-6c37ff216cdd
413,124,15,566,73,46,2016/05/03,7,Glazier,9,9,9,36,656,2017/10/03,2017/04/22,7,1,21093900-a8c7-4a44-8434-440723431aa2
140,594,378,445,16,94,2018/07/15,6,Safety Officer,73,73,73,31,414,2015/09/17,2017/01/12,6,0,0f3bdc9c-9415-40ea-a143-0f25ffc5b18b
260,631,248,608,115,5,2018/07/28,9,Equipment Operator,41,41,41,42,623,2016/05/17,2016/05/10,9,0,54f97a94-76d4-4c61-ab27-178f17bbf0c8
192,568,405,565,715,90,2017/01/10,5,Equipment Operator,51,51,51,39,331,2015/05/12,2018/02/10,5,0,ec578d71-f64b-4e4f-905f-9598badb56df
554,369,962,75,276,85,2017/06/12,4,Concrete Finisher,12,12,12,30,555,2015/08/17,2017/06/21,4,1,9b8c1c39-89d5-4429-bdb1-3aa246097847
286,648,965,533,171,3,2016/05/17,3,Linemen,9,9,9,6,277,2016/12/04,2018/01/19,3,0,2b27895a-6e08-469b-bc28-4ed1710bf785
455,792,752,504,870,48,2017/04/19,0,Waterproofer,91,91,91,4,603,2017/06/15,2015/12/14,0,1,bcc45ee5-c9e4-4451-a4df-86a8f912f1f5
967,450,57,704,471,15,2017/08/10,6,Tile Setter,100,100,100,27,611,2018/04/13,2018/07/28,6,0,7150d2b3-7a6f-472d-ae53-ef54c88ee609
945,53,279,857,290,41,2016/11/27,1,Sheet Metal Worker,25,25,25,37,522,2016/06/27,2017/05/07,1,1,d3ae9724-616a-4f86-aa94-b39d1fefe391
31,904,457,758,438,84,2017/03/21,7,Plasterers,80,80,80,30,661,2016/12/16,2017/06/03,7,1,c4bd5010-db5f-43c1-b5b5-bcc6ab2fe4f8
351,314,622,480,860,4,2016/07/11,0,Ironworker,56,56,56,43,320,2017/05/31,2015/08/12,0,0,66652738-b63c-47ff-8f31-337d8695387b
880,407,613,412,514,59,2018/03/15,3,Waterproofer,70,70,70,26,356,2016/03/09,2017/04/01,3,0,3a6df917-a1c1-4946-ab92-877f90f2e205
860,279,518,737,336,49,2016/04/29,7,Laborer,30,30,30,14,904,2015/03/07,2015/03/19,7,0,d61cd26a-0b23-425f-a9ee-74e40ff6ede6
810,977,763,767,90,22,2016/10/23,9,Welder,54,54,54,5,818,2015/08/29,2017/09/17,9,0,cca7e04b-2973-4c13-93dd-c33b1e751190
397,778,52,183,911,72,2016/07/21,2,Welder,22,22,22,42,430,2018/08/31,2015/11/11,2,1,89e2375e-82b6-4e06-97d6-4e2fbe8f532f
287,793,605,329,206,14,2016/03/08,2,Equipment Operator,19,19,19,6,951,2018/06/10,2018/03/14,2,1,8a29be31-818c-45b6-bd30-7f687089ff60
369,136,688,159,931,68,2018/04/19,4,Pipefitter,90,90,90,37,1,2018/02/27,2015/03/01,4,0,4626f2a7-8661-4ec3-a31a-d1027a2c9017
47,58,947,668,314,93,2016/11/28,3,Sheet Metal Worker,96,96,96,44,166,2015/03/31,2015/11/08,3,1,c0144f6b-6d05-4234-b64e-fefc90b10b02
585,929,482,965,316,78,2018/10/13,3,Equipment Operator,21,21,21,35,740,2015/02/02,2017/08/27,3,1,ad38125e-b60d-409b-9ebe-8c5a80f1e0bd
733,473,956,644,596,24,2017/07/24,0,Refridgeration,63,63,63,10,178,2016/09/02,2015/03/06,0,1,25dba98c-bdb3-4567-9bcd-34809cbc4a8f
106,460,734,798,860,29,2017/08/08,3,Waterproofer,19,19,19,22,93,2017/12/07,2015/08/22,3,1,866bcc63-bb28-4924-9256-55880f8c427b
61,86,694,958,634,11,2016/02/24,9,Plasterers,9,9,9,28,677,2016/01/03,2018/06/21,9,1,3571edfe-217b-4efe-b6ac-dc791c3153b2
720,437,875,263,911,11,2016/11/25,4,Millwright,48,48,48,39,245,2018/03/30,2015/03/20,4,1,4f0fcd53-9154-4362-86cb-fdf730a4d986
83,517,489,186,110,47,2018/10/02,8,Equipment Operator,34,34,34,41,769,2015/08/15,2017/10/11,8,0,e8939b5c-090e-4a74-974a-6367f46a45a7
920,86,498,202,892,72,2016/06/15,3,Safety Officer,28,28,28,27,209,2018/02/12,2017/03/21,3,0,f6013fa5-17da-40be-b9f3-a19c4046fd29
267,996,275,230,860,79,2018/01/03,6,Pipelayer,50,50,50,12,872,2017/06/14,2017/12/20,6,1,eb8e3485-7432-4ddb-a23e-fe7bc9b84cac
792,762,26,902,110,32,2017/01/21,4,Refridgeration,5,5,5,7,30,2017/09/10,2016/04/21,4,1,e58270d8-58f5-4284-9900-442582f2aa2b
720,426,344,29,233,66,2016/07/20,4,Waterproofer,49,49,49,26,553,2017/10/13,2018/04/29,4,0,02b61773-423f-47c2-a484-8004c43e512c
412,965,844,510,370,78,2016/11/01,0,Plasterers,87,87,87,38,928,2018/04/26,2018/07/10,0,1,55f2501b-a355-4b84-9a86-15d825139742
446,460,779,538,611,28,2017/05/28,2,Sheet Metal Worker,78,78,78,23,148,2017/09/07,2018/02/20,2,0,530a144e-9970-4188-ae5a-44dd46f2764f
388,952,526,387,189,12,2018/02/24,6,Millwright,64,64,64,24,115,2017/11/22,2017/03/04,6,0,7b811690-4952-4a00-bf3c-f55b13c15ebb
204,905,15,452,110,34,2016/07/08,5,Cement Mason,85,85,85,9,704,2018/01/26,2016/03/04,5,1,c15bc582-7b76-4977-8c19-430a5abd0e62
864,963,237,705,37,49,2017/03/11,8,Stucco Mason,46,46,46,20,945,2018/04/12,2015/09/11,8,0,61c2cfd4-9b7c-49ad-9ad3-2fe410c522f0
250,141,846,442,156,87,2018/12/17,4,Tile Setter,9,9,9,3,27,2017/05/12,2015/07/12,4,1,cccb60ae-b152-4e70-94a8-029a7841655e
514,44,995,295,325,71,2017/07/15,9,Pipefitter,1,1,1,32,130,2015/05/13,2017/03/06,9,0,93131b97-b099-41c2-bed2-78735c20f31b
711,418,434,590,671,57,2018/10/21,8,Safety Officer,25,25,25,11,203,2017/08/03,2015/08/19,8,1,e6aecf86-7097-4feb-8966-fd717255d872
211,607,550,126,92,86,2016/02/15,0,Tile Setter,8,8,8,42,202,2017/08/19,2015/02/18,0,0,0c4358b8-df77-49ce-a8f1-d200d0438e53
235,888,616,872,636,38,2017/09/14,9,Millwright,16,16,16,27,965,2017/05/15,2015/06/27,9,1,cac7fe0b-a5b5-42e5-8ab9-9dfa98448f9f
715,423,54,40,490,95,2017/05/27,1,Equipment Operator,47,47,47,11,881,2016/05/23,2016/02/13,1,0,58d9a2da-03e0-491c-a49e-780d7fe5aa71
199,432,628,651,903,86,2017/01/12,3,Painter,2,2,2,38,755,2018/02/28,2015/07/30,3,1,0531054a-d343-4f2b-a271-e5415ac00758
858,849,987,465,292,11,2016/10/29,5,Plasterers,26,26,26,47,663,2015/11/28,2016/08/31,5,0,0e790cdf-6aed-47f6-b307-ef962fca2a97
394,45,460,286,963,37,2018/01/16,0,Linemen,93,93,93,3,766,2017/05/06,2016/02/03,0,1,c56453c1-556e-4284-8d72-2a2111b96f6d
597,815,726,22,880,20,2017/05/18,0,Boilermaker,56,56,56,30,654,2018/04/04,2017/10/02,0,1,4dc6152e-ce42-4d8b-9331-daa141b77495
415,448,69,973,788,89,2018/11/12,6,Painter,46,46,46,24,241,2017/08/07,2018/07/03,6,1,c6f8fe1f-2cae-464b-99ac-2eef1239fdb7
660,136,831,766,565,58,2017/03/09,0,Electrician,63,63,63,6,111,2015/03/17,2015/04/27,0,0,f73ea310-408e-4d1f-9133-400a69eee811
927,880,20,75,728,32,2016/08/25,0,Millwright,88,88,88,36,502,2017/02/06,2017/03/08,0,0,9914704f-8caa-4441-a611-97760925216e
61,394,248,707,919,65,2016/05/10,5,Pipefitter,30,30,30,35,7,2016/04/30,2015/08/21,5,1,01962bd0-74a9-4e18-94e4-6f66eb01dca2
919,594,4,35,830,32,2018/08/08,3,Safety Officer,40,40,40,21,798,2017/08/10,2015/07/07,3,0,533063a4-8978-4bb1-8859-4e74f2aeb23f
453,8,654,79,904,87,2018/01/08,8,Concrete Finisher,54,54,54,14,304,2016/03/28,2017/11/03,8,1,68849ad0-7389-47d7-8c34-28f0941884de
805,70,797,779,561,35,2016/01/14,6,Linemen,6,6,6,1,438,2016/08/12,2017/11/26,6,1,443f2d69-c113-4243-9470-92ac840e4fc4
345,587,112,270,436,9,2016/02/20,9,Tile Setter,98,98,98,29,47,2016/12/29,2018/03/03,9,0,49b584c6-3300-46af-8378-45fa2fff2e59
468,112,942,530,736,66,2018/01/23,6,Pipefitter,3,3,3,22,7,2015/08/09,2017/05/26,6,1,32d93dad-d740-460c-bef8-b583c0a450ca
498,527,651,48,139,58,2016/11/13,3,Waterproofer,60,60,60,11,971,2016/02/06,2015/12/22,3,0,eeaabe75-f6db-45d0-bd1b-b0344bd008fa
700,592,86,41,393,68,2018/06/23,8,Cement Mason,41,41,41,28,645,2017/12/27,2017/08/22,8,1,38efcd16-6c08-4301-8201-1b4e13859093
132,929,670,125,17,47,2017/07/05,6,Terrazzo,80,80,80,45,131,2017/03/10,2017/11/13,6,1,ae6fea3c-656a-43a1-9a11-934351a6a153
767,541,326,655,2,40,2016/12/15,9,Brickmason,90,90,90,23,682,2016/11/10,2017/12/14,9,0,02c7dc92-542e-44fc-b814-ec79d968575c
118,568,469,585,413,46,2016/12/18,9,Terrazzo,73,73,73,30,410,2018/02/19,2018/05/05,9,1,bffdb8ca-398f-4a82-9bb8-dbbabcf9b933
919,23,910,513,57,50,2017/05/12,4,Boilermaker,93,93,93,14,662,2015/05/20,2016/12/10,4,0,753ea447-7b34-4b17-85ed-6fd7cdd3a4ef
768,114,738,994,671,11,2016/05/10,8,Stucco Mason,90,90,90,22,132,2016/09/10,2017/04/28,8,0,b757cfa2-0b61-4ef6-a196-b59d24a56252
49,353,137,375,12,88,2016/12/06,8,Millwright,5,5,5,14,771,2017/06/06,2017/12/03,8,1,1b3ea1f1-8a19-4139-a65f-8d747f6fbb0f
944,674,874,892,755,33,2017/03/10,7,Painter,41,41,41,31,469,2017/01/22,2017/06/21,7,1,5bbed06a-adfa-4b53-859e-101fb93c3e37
286,148,620,773,174,60,2016/05/15,4,Welder,16,16,16,12,520,2015/11/09,2016/07/31,4,1,69530f5e-c67e-45d9-9aa2-6a2b5e93b213
14,505,650,376,209,59,2016/11/12,7,Laborer,32,32,32,10,794,2015/07/25,2017/10/09,7,1,70dfa61e-60cc-43f6-af92-709d77e3da19
553,932,275,410,908,9,2018/01/08,7,Linemen,52,52,52,30,677,2016/09/29,2018/08/04,7,1,a24b849c-6e4c-4540-b86c-b17e0d6304de
42,471,915,426,33,30,2016/06/13,7,Electrician,23,23,23,22,237,2016/09/11,2017/09/10,7,0,3b6440eb-51a8-45a2-8d59-40e5cc23d664
695,180,903,344,609,65,2017/09/29,5,Pipelayer,96,96,96,4,168,2018/08/20,2016/12/27,5,1,680eebe0-bae7-4130-bc05-df4e85e1ab14
245,582,436,282,19,40,2016/02/11,0,Waterproofer,92,92,92,22,898,2017/04/04,2015/02/20,0,1,fa03a8a3-7efc-4ad9-a152-7b4f617a99ca
515,578,527,557,198,54,2017/06/10,1,Electrician,11,11,11,13,453,2018/02/16,2018/09/04,1,1,04b43123-3d08-4e04-9be8-3341b765ccad
569,603,281,456,903,37,2018/06/24,5,Equipment Operator,79,79,79,36,408,2017/08/14,2016/02/09,5,0,86c114a8-fa48-47d5-8872-5e90bd3a2d1a
650,191,409,322,875,68,2017/02/21,1,Boilermaker,80,80,80,26,679,2016/07/17,2016/12/11,1,1,4778f4cf-2de7-4916-8725-c10ec3b10a6c
213,679,679,889,160,29,2017/12/01,7,Pipelayer,13,13,13,33,851,2017/10/21,2017/08/13,7,1,b559976e-2e80-47e3-b43e-076bc59391cd
863,361,271,502,745,2,2017/07/20,0,Safety Officer,56,56,56,41,357,2018/09/09,2015/10/16,0,1,86861628-a59a-4cb7-a86c-ee4a9b18258c
832,149,878,451,945,4,2018/08/13,5,Waterproofer,41,41,41,24,645,2017/07/13,2017/12/16,5,1,742e2a2f-780e-4729-8683-3535580ae929
553,129,87,206,767,55,2018/09/19,9,Pipelayer,4,4,4,27,805,2017/03/11,2015/03/13,9,0,b7872fe5-078f-4cde-aa5c-c43f6ef810b1
438,738,4,217,559,50,2016/10/28,5,Brickmason,45,45,45,15,791,2016/09/29,2015/05/12,5,1,17daaa0c-145f-49d7-8bee-57c292bc1ea3
763,418,262,481,843,34,2017/08/22,5,Tile Setter,38,38,38,33,485,2018/01/31,2015/01/16,5,0,09f7f0b7-02ee-4ea3-b0f9-77f6fc3b2741
365,906,388,504,904,57,2017/05/28,2,Plasterers,11,11,11,30,133,2016/06/15,2015/04/22,2,0,c599e811-fdcc-4d85-8f19-718b6169b724
588,403,909,948,633,38,2018/08/20,7,Electrician,27,27,27,29,813,2018/06/13,2016/04/19,7,0,0c245259-66fc-475f-ab1b-910da229dfc9
907,797,333,424,609,82,2016/04/15,5,Waterproofer,57,57,57,31,516,2017/03/30,2018/06/15,5,0,3119d395-295e-43ce-a785-014a4dfa65bd
194,374,807,952,102,1,2016/09/28,9,Electrician,51,51,51,39,860,2015/07/04,2017/06/12,9,0,58cd9c84-6a58-419a-902c-3f358fd981d1
128,955,584,576,350,26,2017/11/30,9,Linemen,60,60,60,26,900,2018/07/24,2018/04/07,9,1,49cc0dfc-9d3e-4df6-b117-5a7c885a74fe
807,82,928,932,842,99,2016/11/21,2,Terrazzo,9,9,9,9,450,2015/04/05,2017/12/27,2,0,9c6fe3f7-1032-4db7-83e5-b56f0497a0f9
945,798,62,173,894,31,2017/05/24,5,Refridgeration,41,41,41,46,889,2018/03/25,2018/01/05,5,1,b5f79cc0-d432-46f2-a76b-48955640e31b
843,937,117,140,574,30,2016/02/25,1,Equipment Operator,23,23,23,7,2,2017/10/13,2017/08/13,1,1,2312e120-f3c2-4c64-8c4b-d4ea4f63121f
865,231,920,137,827,61,2016/05/05,4,Equipment Operator,60,60,60,35,205,2018/08/27,2015/10/18,4,1,e1be977f-7252-47ec-bc37-dbdea959fdb0
828,209,234,744,296,92,2017/06/27,8,Safety Officer,97,97,97,46,478,2017/05/10,2018/01/25,8,0,e660991a-1426-4ddd-bef9-98979d91b058
15,780,427,454,925,96,2018/08/06,1,Sheet Metal Worker,95,95,95,36,291,2017/11/18,2016/09/20,1,1,89fd9cb9-0f76-4ed7-87a7-7e3efdd529d5
632,629,811,666,656,3,2016/04/06,9,Tile Setter,80,80,80,27,21,2018/01/19,2016/12/21,9,0,a2eb1814-ad3c-4cdb-8ccf-e5b496d3ba9a
913,376,436,178,345,79,2018/05/09,7,Laborer,81,81,81,45,496,2017/02/23,2017/06/08,7,0,8200b302-78d5-4e44-818d-4da9e3468caa
53,381,416,211,435,31,2017/05/29,2,Brickmason,26,26,26,20,723,2016/05/19,2017/02/20,2,0,6f94c800-45e7-459e-8855-47bc368dfb4a
138,709,342,518,868,10,2017/01/17,4,Brickmason,8,8,8,30,363,2015/08/17,2017/02/13,4,0,85c4c46a-8e6f-4a14-ad77-a685eddb0571
895,551,792,720,214,20,2016/07/16,0,Pipelayer,79,79,79,1,722,2018/07/10,2018/05/12,0,1,a354654f-9f45-4e1f-8e90-387c2031b246
835,971,523,784,330,63,2018/02/16,5,Boilermaker,39,39,39,10,73,2017/07/04,2016/03/28,5,0,e66c676b-fb59-467e-aa9d-dd29cd955fea
545,987,756,93,826,76,2016/12/11,5,Equipment Operator,99,99,99,19,596,2018/07/30,2015/07/12,5,0,4f36e511-a56d-4533-a543-74583462211e
442,600,768,456,589,54,2017/11/14,1,Sheet Metal Worker,36,36,36,26,793,2016/07/26,2016/02/02,1,1,f467a12a-0c7e-40ed-bc0b-6935144a9485
872,584,51,480,262,33,2016/01/30,8,Millwright,61,61,61,19,50,2015/03/31,2016/09/20,8,1,5daceffc-f957-4b13-9420-a016898c1687
502,107,165,180,278,92,2018/07/03,1,Landscaper,82,82,82,38,333,2017/07/02,2016/09/16,1,1,7a042a54-4d1e-4c3e-b014-a6c48b1e53d7
824,233,187,572,592,19,2018/11/07,8,Pipefitter,85,85,85,41,801,2016/11/28,2018/02/05,8,1,bb16b303-06ef-44d2-bd8e-2e39e8eddb50
914,442,200,14,376,3,2018/07/27,0,Brickmason,41,41,41,41,140,2016/09/20,2015/10/19,0,1,bd493ee1-51a2-4b57-bbc7-21161a18d17f
126,221,405,614,62,32,2017/03/27,1,Brickmason,8,8,8,24,429,2018/03/03,2017/05/21,1,0,159161f6-f939-497e-b936-1a1497ce582a
674,838,469,308,956,67,2018/07/01,3,Boilermaker,65,65,65,32,804,2017/12/03,2016/10/08,3,1,e9bf5895-0e05-4221-ac49-91bd4b5e39eb
838,661,489,878,716,48,2016/03/16,8,HVAC,97,97,97,11,838,2016/04/03,2015/05/09,8,1,f4811273-b11a-406b-9319-4539ea269b03
922,578,836,850,691,47,2016/03/05,2,Tile Setter,57,57,57,19,257,2015/07/14,2015/02/03,2,0,9f5b4c08-7370-4041-b9fd-518f75be9e46
641,87,746,38,307,17,2017/04/05,5,Linemen,58,58,58,19,544,2017/08/21,2017/11/26,5,1,19388377-54e9-41fb-877c-e7bd421c3b6d
668,864,335,793,598,40,2017/09/26,6,Painter,89,89,89,29,378,2015/08/16,2015/11/01,6,1,e46ad5c4-95ce-46ca-8fda-0c932b3769cc
772,364,369,649,306,37,2017/10/26,2,Painter,99,99,99,31,290,2018/06/28,2017/12/12,2,1,f6d1f81c-5d09-4646-bbba-7d0b69e1c494
951,988,678,452,350,54,2017/05/12,6,Concrete Finisher,68,68,68,30,612,2017/06/05,2018/03/25,6,0,89153177-3c4b-4e9c-8972-c907a62160f3
307,809,108,28,869,84,2016/05/08,6,Pipefitter,24,24,24,23,713,2018/07/10,2017/04/02,6,0,506570ef-f5ae-4a44-92a8-11f9cb938598
48,758,5,79,995,99,2017/08/26,0,Tile Setter,56,56,56,9,881,2018/01/02,2016/08/07,0,0,9caf3fdf-2e39-4559-8471-e81c0bd7d01d
535,679,188,928,976,17,2016/11/23,0,Ironworker,51,51,51,2,601,2018/08/04,2017/07/20,0,0,b0612c85-4e86-44d9-824d-f8adbd33d1e2
122,613,689,24,531,7,2017/09/10,1,Stucco Mason,65,65,65,17,401,2015/01/28,2017/08/26,1,0,59197dc8-c1e7-4d49-899c-dd7ad9756ea0
50,666,178,528,862,37,2016/04/01,7,Pipelayer,90,90,90,5,735,2016/06/24,2018/08/08,7,1,11f9208c-f34f-434f-ae08-7afefe519039
604,184,529,765,972,77,2016/12/06,4,Millwright,18,18,18,23,603,2015/07/24,2015/07/22,4,0,08e8acd1-f5f7-4a03-9e37-7a52ecab5e59
637,603,303,10,502,99,2018/11/11,5,Tile Setter,94,94,94,33,296,2017/05/20,2015/06/09,5,0,fb85fa77-478d-490c-81fb-7c30d0e06169
730,100,483,419,133,1,2018/03/18,0,Pipelayer,28,28,28,48,863,2017/07/24,2018/02/07,0,0,3e8833fe-ae1d-436c-9442-b766157c3557
389,161,592,374,258,62,2018/01/28,1,Concrete Finisher,50,50,50,44,986,2017/04/12,2017/05/22,1,0,f277da42-f26e-46a1-b32d-a2614c8b81ad
180,292,484,693,841,63,2016/09/02,6,Pipefitter,44,44,44,44,791,2016/01/16,2017/08/02,6,0,2cdd1d52-aaa3-4e96-9a1c-6f1cb25231f1
618,179,717,839,99,85,2018/10/23,2,Plasterers,66,66,66,31,418,2016/09/04,2015/11/25,2,1,f1f56c14-284d-4c7b-9577-8891e6696212
114,927,49,438,80,33,2017/06/17,3,HVAC,16,16,16,40,444,2018/06/12,2015/10/11,3,1,aa25027e-2790-4a8e-bac2-7011ef665811
594,76,520,738,120,80,2016/06/25,4,Laborer,67,67,67,2,120,2018/01/01,2017/04/01,4,0,ab98e837-3e5a-452b-a5d5-a219df656197
497,619,655,375,554,22,2017/11/24,2,Plumber,10,10,10,3,900,2015/03/27,2015/07/01,2,0,c2db467c-4d6c-4c8b-93e3-45e80843e5c5
793,635,693,70,660,89,2016/10/23,2,Pipelayer,53,53,53,45,236,2016/05/17,2016/10/06,2,0,e6cae95f-6f7b-4472-8121-263f4b3025f2
388,517,105,976,622,92,2018/09/21,1,Stucco Mason,37,37,37,50,917,2017/02/08,2018/08/05,1,0,25be9d60-a1c1-41d9-ab51-fd371530e2d2
440,212,223,649,650,56,2017/04/15,4,Glazier,23,23,23,44,62,2017/07/12,2018/02/28,4,0,38c50b84-fdb7-4a6d-a833-986c8d419a32
685,511,44,703,163,82,2017/09/21,9,Terrazzo,19,19,19,5,372,2016/02/28,2017/06/13,9,1,0154d542-0a62-46fe-957a-7fbcb34ebc7f
839,296,99,508,873,58,2016/08/11,6,Concrete Finisher,94,94,94,29,437,2017/10/30,2018/03/13,6,1,8a7a9397-5f7a-4f5a-ac9a-bdf1cc0f86b7
244,423,784,54,436,10,2016/02/11,4,Cement Mason,87,87,87,2,940,2016/09/26,2017/11/09,4,1,94797e6a-bcdf-4fa8-a9ed-6a523add2053
32,388,549,372,273,61,2017/09/24,2,Concrete Finisher,74,74,74,21,665,2017/09/15,2018/07/20,2,1,5d28fcd6-e030-41e9-af69-68925591aa2b
