salesOrderDetailId,baseAmount,stateCode,baseAmountBase,description,requestDeliveryBy,salesOrderId,lineItemNumber,productId,quantity,ouMid,pricePerUnit,pricePerUnitBase,tax,taxBase
28,406,,485,"Occ of pk-up/van injured in trnsp acc w miltry vehicle, subs",2017/04/16,56,497940,981,72,Henry Kissinger: Secrets of a Superpower (Henry Kissinger - Geheimnisse einer Supermacht),$940.61,$165.50,31,11
361,279,,442,"Disp fx of med cuneiform of l foot, subs for fx w malunion",2015/12/20,49,262055,94,86,"Working Class Goes to Heaven, The (a.k.a. Lulu the Tool) (La classe operaia va in paradiso)",$656.40,$325.39,36,15
806,404,Québec,319,"Injury of olfactory nerve, unspecified side, init encntr",2016/01/02,587,232056,242,24,"Revenant, The",$701.60,$297.72,28,11
299,325,,236,"Poisoning by loop diuretics, accidental, subs",2017/06/28,278,125218,275,83,Liebelei,$722.93,$395.26,37,18
335,486,,8,Other subluxation of unspecified ulnohumeral joint,2017/07/14,491,138131,394,47,Taking Sides,$673.59,$420.54,31,20
275,432,,175,"Hemiplegia, unspecified",2018/01/27,248,336851,492,29,"Cry in the Night, A",$945.51,$145.95,36,5
706,199,,106,"Other sprain of unspecified hip, sequela",2015/07/17,30,453209,458,83,I Was a Teenage Zombie,$763.31,$452.25,32,16
918,184,,97,Gastric contents in bronchus,2017/02/06,994,380897,924,22,"Aquí llega Condemor, el pecador de la pradera",$641.43,$396.22,42,15
575,440,,11,"Other secondary chronic gout, unsp elbow, without tophus",2017/03/27,330,178891,440,89,Wonderful World,$929.52,$276.69,46,25
461,481,,254,"Infct of amniotic sac and membrns, unsp, first tri, fetus 1",2016/01/20,802,374343,977,57,Rollerball,$661.03,$476.22,28,3
19,443,,492,Abnormal cytological findings in cerebrospinal fluid,2017/07/29,513,112442,60,60,Avatar,$743.66,$112.10,25,10
426,81,,28,Burn of first degree of unspecified palm,2017/10/08,477,486399,573,92,Inhale,$778.05,$79.49,29,21
528,448,,425,"Interstitial myositis, unspecified thigh",2016/06/25,997,324518,935,13,Omar Killed Me (Omar m'a tuer),$712.89,$480.10,30,14
612,432,,493,"War op w fragmt of improv explosv device, civilian, subs",2015/02/15,257,313310,934,8,Snakehead Terror,$731.66,$264.40,30,16
46,266,,391,"Capslr glaucoma w/pseudxf lens, left eye, severe stage",2017/01/01,345,220780,418,89,"Interrupters, The",$711.06,$264.62,45,16
961,423,,473,Non-pressure chronic ulcer of left ankle w necrosis of bone,2015/05/30,907,174860,784,77,20 Seconds of Joy,$798.98,$184.83,32,11
208,396,,160,"Osteonecrosis in diseases classd elswhr, right ank/ft",2016/01/05,724,184280,633,50,Earth (Tierra),$702.66,$224.31,27,4
885,155,,154,"Posterior dislocation of left hip, sequela",2015/06/13,932,427707,116,1,Sherlock Holmes: The Woman in Green,$686.79,$95.92,28,2
912,372,,54,"Nondisp fx of med condyle of l tibia, 7thD",2016/03/09,708,327109,835,27,Shuttle,$650.32,$365.43,29,23
267,99,,369,"Oth traum displ spondylolysis of sixth cervcal vert, 7thK",2015/09/05,798,219773,892,26,Bad Company,$893.22,$311.18,37,8
262,100,,137,"Pnctr w foreign body of l rng fngr w damage to nail, sequela",2015/02/21,958,227302,580,85,"Happy Poet, The",$859.05,$201.86,47,5
738,185,Haute-Normandie,459,"Acustc neuritis in infec/parastc diseases classd elswhr, bi",2016/11/01,572,355137,362,75,"Convent, The (O Convento)",$718.68,$299.72,45,24
345,183,Jämtland,388,"Fx tib/fib fol insrt ortho implnt/prosth/bone plt, unsp leg",2018/05/02,906,426745,947,98,Return to House on Haunted Hill,$730.08,$296.02,28,2
624,416,,360,"Fever, unspecified",2018/01/29,55,124514,871,13,Extraordinary Stories (Historias extraordinarias),$815.46,$454.90,44,19
232,368,,407,"Assault by other firearm discharge, subsequent encounter",2018/01/14,862,439263,653,28,Slim Carter,$998.56,$23.52,38,22
268,469,,312,"Pedl cyc passenger injured in clsn w oth mv nontraf, subs",2018/04/05,4,202148,224,91,Stuart Little,$698.05,$365.08,42,5
205,212,Norrbotten,138,Fracture of lateral condyle of tibia,2017/08/09,752,482967,55,9,"Blank Generation, The",$708.15,$349.30,27,1
857,451,,359,Personal history of malignant neoplasm of prostate,2015/04/03,139,456826,484,76,Smashing Time,$739.83,$180.15,48,4
594,300,,232,Neonatal jaundice from other and unspecified causes,2017/12/28,76,495301,585,53,Renegades,$906.16,$112.71,27,1
505,35,,185,"Type 1 diab w prolif diab rtnop w trctn dtch macula, r eye",2016/11/26,296,466156,609,19,How Do You Write a Joe Schermann Song,$946.10,$58.38,38,6
322,279,,236,"Maternal care for damage to fetus by radiation, fetus 3",2017/02/13,60,469450,484,13,"Vertical Ray of the Sun, The (Mua he chieu thang dung)",$991.60,$392.67,39,6
735,313,,285,"Colles' fx r radius, subs for opn fx type 3A/B/C w nonunion",2015/07/14,879,325471,341,37,Stoned,$944.98,$293.94,48,5
509,402,,364,"Toxic effect of contact w stingray, accidental, init",2015/07/30,124,100016,276,73,Nashville,$775.31,$82.05,39,4
76,151,,19,"Insect bite (nonvenomous) of breast, left breast, subs",2017/09/24,787,175675,557,68,Two Girls and a Guy,$546.39,$483.14,33,10
584,486,,385,"Perf due to fb acc left in body fol remov cath/pack, init",2015/01/05,784,212027,747,84,After.Life,$845.78,$477.90,33,3
346,56,,418,Cereb infrc d/t unsp occls or stenos of right mid cereb art,2017/08/01,412,432655,89,87,49th Parallel,$887.59,$343.78,27,5
744,91,Provence-Alpes-Côte d'Azur,349,Postprocedural hemorrhage of the spleen fol proc on spleen,2017/07/20,299,462883,688,28,Extremely Loud and Incredibly Close,$776.51,$386.66,47,18
971,307,,498,Courtyard of prison as place,2015/11/05,639,444631,336,17,Rat,$611.37,$192.32,27,20
688,377,District of Columbia,436,"Unsp fracture of shaft of unsp ulna, init for clos fx",2018/03/12,928,310555,93,23,"Lake House, The",$527.46,$324.32,38,18
468,377,,305,"Displ assoc transv/post fx r acetab, 7thD",2015/10/10,458,231136,936,11,Manhattan Baby,$828.93,$28.37,34,1
658,121,Texas,284,"Nondisp artic fx head of r femr, init for opn fx type 3A/B/C",2016/01/26,864,193979,966,14,"Hatchet for the Honeymoon (Rosso segno della follia, Il)",$832.41,$116.73,38,25
